k_index,t_index,source_x_index,k,t,analytic_re,analytic_im,qtt_re,qtt_im,abs_error
2,49,34,-1.5257812500000001,0.7619047619047619,-0.0000000000000000,0.0000000000000000,0.0000000000000001,0.0000000000000011,0.0000000000000012
2,50,34,-1.5257812500000001,0.7777777777777777,-0.0000000000000000,0.0000000000000000,-0.0000000000000004,0.0000000000000008,0.0000000000000009
2,51,34,-1.5257812500000001,0.7936507936507936,-0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000006,0.0000000000000008
2,52,34,-1.5257812500000001,0.8095238095238095,-0.0000000000000000,0.0000000000000000,-0.0000000000000006,0.0000000000000006,0.0000000000000009
2,53,34,-1.5257812500000001,0.8253968253968254,-0.0000000000000000,0.0000000000000000,-0.0000000000000004,-0.0000000000000006,0.0000000000000007
2,54,34,-1.5257812500000001,0.8412698412698412,-0.0000000000000000,0.0000000000000000,-0.0000000000000006,-0.0000000000000005,0.0000000000000007
2,55,34,-1.5257812500000001,0.8571428571428571,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000005,0.0000000000000005
2,56,34,-1.5257812500000001,0.8730158730158730,-0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000009,0.0000000000000010
2,57,34,-1.5257812500000001,0.8888888888888888,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000019,0.0000000000000019
2,58,34,-1.5257812500000001,0.9047619047619047,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000009,0.0000000000000010
2,59,34,-1.5257812500000001,0.9206349206349206,0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000002,0.0000000000000004
2,60,34,-1.5257812500000001,0.9365079365079365,0.0000000000000000,0.0000000000000000,-0.0000000000000005,-0.0000000000000001,0.0000000000000005
2,61,34,-1.5257812500000001,0.9523809523809523,0.0000000000000000,0.0000000000000000,0.0000000000000002,-0.0000000000000008,0.0000000000000008
2,62,34,-1.5257812500000001,0.9682539682539681,0.0000000000000000,0.0000000000000000,0.0000000000000006,-0.0000000000000005,0.0000000000000008
2,63,34,-1.5257812500000001,0.9841269841269841,0.0000000000000000,0.0000000000000000,0.0000000000000004,-0.0000000000000002,0.0000000000000005
2,64,34,-1.5257812500000001,1.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000001,0.0000000000000004
3,1,35,-1.4765625000000002,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000009,0.0000000000000011
3,2,35,-1.4765625000000002,0.0158730158730159,0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000002,0.0000000000000004
3,3,35,-1.4765625000000002,0.0317460317460317,0.0000000000000000,0.0000000000000000,0.0000000000000008,-0.0000000000000011,0.0000000000000014
3,4,35,-1.4765625000000002,0.0476190476190476,0.0000000000000000,0.0000000000000000,0.0000000000000015,-0.0000000000000014,0.0000000000000021
3,5,35,-1.4765625000000002,0.0634920634920635,0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000012,0.0000000000000012
3,6,35,-1.4765625000000002,0.0793650793650794,0.0000000000000000,0.0000000000000000,0.0000000000000001,0.0000000000000006,0.0000000000000006
3,7,35,-1.4765625000000002,0.0952380952380952,-0.0000000000000000,0.0000000000000000,0.0000000000000001,0.0000000000000002,0.0000000000000002
3,8,35,-1.4765625000000002,0.1111111111111111,-0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000003,0.0000000000000004
3,9,35,-1.4765625000000002,0.1269841269841270,-0.0000000000000000,0.0000000000000000,0.0000000000000005,0.0000000000000001,0.0000000000000005
3,10,35,-1.4765625000000002,0.1428571428571428,-0.0000000000000000,0.0000000000000000,-0.0000000000000002,0.0000000000000005,0.0000000000000006
3,11,35,-1.4765625000000002,0.1587301587301587,-0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000009,0.0000000000000011
3,12,35,-1.4765625000000002,0.1746031746031746,-0.0000000000000000,0.0000000000000000,-0.0000000000000009,0.0000000000000011,0.0000000000000014
3,13,35,-1.4765625000000002,0.1904761904761905,-0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000010,0.0000000000000011
3,14,35,-1.4765625000000002,0.2063492063492063,-0.0000000000000000,0.0000000000000000,0.0000000000000002,-0.0000000000000006,0.0000000000000007
3,15,35,-1.4765625000000002,0.2222222222222222,-0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000004,0.0000000000000005
3,16,35,-1.4765625000000002,0.2380952380952381,-0.0000000000000000,0.0000000000000000,0.0000000000000001,-0.0000000000000007,0.0000000000000007
3,17,35,-1.4765625000000002,0.2539682539682540,0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000011,0.0000000000000011
3,18,35,-1.4765625000000002,0.2698412698412698,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.0000000000000006,0.0000000000000006
3,19,35,-1.4765625000000002,0.2857142857142857,0.0000000000000000,0.0000000000000000,-0.0000000000000001,-0.0000000000000002,0.0000000000000003
3,20,35,-1.4765625000000002,0.3015873015873016,0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000002,0.0000000000000003
3,21,35,-1.4765625000000002,0.3174603174603174,0.0000000000000000,0.0000000000000000,-0.0000000000000006,0.0000000000000003,0.0000000000000007
3,22,35,-1.4765625000000002,0.3333333333333333,0.0000000000000000,0.0000000000000000,-0.0000000000000004,0.0000000000000003,0.0000000000000005
3,23,35,-1.4765625000000002,0.3492063492063492,0.0000000000000000,0.0000000000000000,-0.0000000000000006,0.0000000000000003,0.0000000000000006
3,24,35,-1.4765625000000002,0.3650793650793651,0.0000000000000000,0.0000000000000000,-0.0000000000000004,0.0000000000000007,0.0000000000000008
3,25,35,-1.4765625000000002,0.3809523809523809,0.0000000000000000,0.0000000000000000,-0.0000000000000002,0.0000000000000015,0.0000000000000015
3,26,35,-1.4765625000000002,0.3968253968253968,0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000003,0.0000000000000004
3,27,35,-1.4765625000000002,0.4126984126984127,0.0000000000000000,0.0000000000000000,0.0000000000000006,-0.0000000000000006,0.0000000000000009
3,28,35,-1.4765625000000002,0.4285714285714285,-0.0000000000000000,0.0000000000000000,0.0000000000000012,-0.0000000000000008,0.0000000000000015
3,29,35,-1.4765625000000002,0.4444444444444444,-0.0000000000000000,0.0000000000000000,0.0000000000000006,0.0000000000000006,0.0000000000000008
3,30,35,-1.4765625000000002,0.4603174603174603,-0.0000000000000000,0.0000000000000000,0.0000000000000004,0.0000000000000002,0.0000000000000004
3,31,35,-1.4765625000000002,0.4761904761904762,-0.0000000000000000,0.0000000000000000,0.0000000000000005,-0.0000000000000001,0.0000000000000005
3,32,35,-1.4765625000000002,0.4920634920634920,-0.0000000000000000,0.0000000000000000,0.0000000000000005,-0.0000000000000003,0.0000000000000006
3,33,35,-1.4765625000000002,0.5079365079365079,-0.0000000000000000,0.0000000000000000,0.0000000000000005,-0.0000000000000011,0.0000000000000012
3,34,35,-1.4765625000000002,0.5238095238095237,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,0.0000000000000001,0.0000000000000004
3,35,35,-1.4765625000000002,0.5396825396825397,-0.0000000000000000,0.0000000000000000,-0.0000000000000009,0.0000000000000011,0.0000000000000014
3,36,35,-1.4765625000000002,0.5555555555555556,-0.0000000000000000,0.0000000000000000,-0.0000000000000015,0.0000000000000014,0.0000000000000021
3,37,35,-1.4765625000000002,0.5714285714285714,-0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000011,0.0000000000000012
3,38,35,-1.4765625000000002,0.5873015873015872,0.0000000000000000,0.0000000000000000,-0.0000000000000001,-0.0000000000000006,0.0000000000000006
3,39,35,-1.4765625000000002,0.6031746031746031,0.0000000000000000,0.0000000000000000,-0.0000000000000001,-0.0000000000000002,0.0000000000000002
3,40,35,-1.4765625000000002,0.6190476190476191,0.0000000000000000,0.0000000000000000,-0.0000000000000003,-0.0000000000000002,0.0000000000000004
3,41,35,-1.4765625000000002,0.6349206349206349,0.0000000000000000,0.0000000000000000,-0.0000000000000005,0.0000000000000001,0.0000000000000006
3,42,35,-1.4765625000000002,0.6507936507936507,0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000005,0.0000000000000006
3,43,35,-1.4765625000000002,0.6666666666666666,0.0000000000000000,0.0000000000000000,0.0000000000000006,-0.0000000000000010,0.0000000000000012
3,44,35,-1.4765625000000002,0.6825396825396826,0.0000000000000000,0.0000000000000000,0.0000000000000011,-0.0000000000000012,0.0000000000000016
3,45,35,-1.4765625000000002,0.6984126984126984,0.0000000000000000,0.0000000000000000,-0.0000000000000002,0.0000000000000011,0.0000000000000011
3,46,35,-1.4765625000000002,0.7142857142857142,0.0000000000000000,0.0000000000000000,-0.0000000000000002,0.0000000000000007,0.0000000000000007
