x_index,y_index,x,y,exact,qtt,abs_error
18,51,-0.4687500000000000,0.5625000000000000,1.7357108956539424,1.7356831979604674,0.0000276976934750
18,52,-0.4687500000000000,0.5937500000000000,1.6332780400663518,1.6332579681415622,0.0000200719247896
18,53,-0.4687500000000000,0.6250000000000000,1.5376298876809418,1.5376267482310635,0.0000031394498783
18,54,-0.4687500000000000,0.6562500000000000,1.4484553581532194,1.4484686604468915,0.0000133022936721
18,55,-0.4687500000000000,0.6875000000000000,1.3654061549949330,1.3654263314057420,0.0000201764108090
18,56,-0.4687500000000000,0.7187500000000000,1.2881151252893226,1.2881293134102445,0.0000141881209219
18,57,-0.4687500000000000,0.7500000000000000,1.2162097961898426,1.2162097204849973,0.0000000757048453
18,58,-0.4687500000000000,0.7812500000000000,1.1493220795546377,1.1493094841571243,0.0000125953975134
18,59,-0.4687500000000000,0.8125000000000000,1.0870949934179794,1.0870806696326245,0.0000143237853549
18,60,-0.4687500000000000,0.8437500000000000,1.0291871029991155,1.0291828228496342,0.0000042801494813
18,61,-0.4687500000000000,0.8750000000000000,0.9752752485808983,0.9752832094317725,0.0000079608508742
18,62,-0.4687500000000000,0.9062500000000000,0.9250560092505601,0.9250652218679454,0.0000092126173853
18,63,-0.4687500000000000,0.9375000000000000,0.8782462520155065,0.8782445167253232,0.0000017352901833
18,64,-0.4687500000000000,0.9687500000000000,0.8345830344917520,0.8345780100475838,0.0000050244441682
19,1,-0.4375000000000000,-1.0000000000000000,0.8120796853191219,0.8120796881007639,0.0000000027816420
19,2,-0.4375000000000000,-0.9687500000000000,0.8547864703328992,0.8547778320465456,0.0000086382863537
19,3,-0.4375000000000000,-0.9375000000000000,0.9006473402758233,0.9006443571315790,0.0000029831442443
19,4,-0.4375000000000000,-0.9062500000000000,0.9499424839511670,0.9499583206503764,0.0000158366992095
19,5,-0.4375000000000000,-0.8750000000000000,1.0029775897194797,1.0029912734550193,0.0000136837355396
19,6,-0.4375000000000000,-0.8437500000000000,1.0600853037392852,1.0600779527563167,0.0000073509829686
19,7,-0.4375000000000000,-0.8125000000000000,1.1216263582194181,1.1216017607469748,0.0000245974724433
19,8,-0.4375000000000000,-0.7812500000000000,1.1879901619564712,1.1879685478458666,0.0000216141106046
19,9,-0.4375000000000000,-0.7500000000000000,1.2595945679984255,1.2595944589170920,0.0000001090813335
19,10,-0.4375000000000000,-0.7187500000000000,1.3368844326074467,1.3369087991222952,0.0000243665148485
19,11,-0.4375000000000000,-0.6875000000000000,1.4203284509542831,1.4203630802666918,0.0000346293124087
19,12,-0.4375000000000000,-0.6562500000000000,1.5104135937223435,1.5104364521052369,0.0000228583828934
19,13,-0.4375000000000000,-0.6250000000000000,1.6076362722933935,1.6076310309006296,0.0000052413927638
19,14,-0.4375000000000000,-0.5937500000000000,1.7124891297076728,1.7124550305400070,0.0000340991676657
19,15,-0.4375000000000000,-0.5625000000000000,1.8254420992584139,1.8253951017254297,0.0000469975329842
19,16,-0.4375000000000000,-0.5312500000000000,1.9469161152939385,1.9468809200833130,0.0000351952106254
19,17,-0.4375000000000000,-0.5000000000000000,2.0772476468679000,2.0772446731828063,0.0000029736850937
19,18,-0.4375000000000000,-0.4687500000000000,2.2166421335180533,2.2166761338001071,0.0000340002820538
19,19,-0.4375000000000000,-0.4375000000000000,2.3651145602365111,2.3651713472164078,0.0000567869798966
19,20,-0.4375000000000000,-0.4062500000000000,2.5224160015765098,2.5224707042216621,0.0000547026451523
19,21,-0.4375000000000000,-0.3750000000000000,2.6879462410751782,2.6879814494320904,0.0000352083569122
19,22,-0.4375000000000000,-0.3437500000000000,2.8606548217677950,2.8606814523027628,0.0000266305349679
19,23,-0.4375000000000000,-0.3125000000000000,3.0389363722697054,3.0390059516510179,0.0000695793813126
19,24,-0.4375000000000000,-0.2812500000000000,3.2205308843879727,3.2207270243590527,0.0001961399710799
19,25,-0.4375000000000000,-0.2500000000000000,3.4024455077086651,3.4028460257144735,0.0004005180058084
19,26,-0.4375000000000000,-0.2187500000000000,3.5809204084487338,3.5815305578112384,0.0006101493625046
19,27,-0.4375000000000000,-0.1875000000000000,3.7514654161781942,3.7521368583044707,0.0006714421262766
19,28,-0.4375000000000000,-0.1562500000000000,3.9089937395022134,3.9093617437839363,0.0003680042817229
19,29,-0.4375000000000000,-0.1250000000000000,4.0480708412397215,4.0475597385623336,0.0005111026773879
19,30,-0.4375000000000000,-0.0937500000000000,4.1632785818832332,4.1612333934281782,0.0020451884550550
19,31,-0.4375000000000000,-0.0625000000000000,4.2496679946879148,4.2456487515702781,0.0040192431176367
19,32,-0.4375000000000000,-0.0312500000000000,4.3032442427298703,4.2974320360772360,0.0058122066526343
19,33,-0.4375000000000000,0.0000000000000000,4.3214044564483451,4.3148541895512018,0.0065502668971433
19,34,-0.4375000000000000,0.0312500000000000,4.3032442427298703,4.2974320360772218,0.0058122066526485
19,35,-0.4375000000000000,0.0625000000000000,4.2496679946879148,4.2456487515702461,0.0040192431176687
19,36,-0.4375000000000000,0.0937500000000000,4.1632785818832332,4.1612333934281960,0.0020451884550372
19,37,-0.4375000000000000,0.1250000000000000,4.0480708412397215,4.0475597385623461,0.0005111026773754
19,38,-0.4375000000000000,0.1562500000000000,3.9089937395022134,3.9093617437839239,0.0003680042817105
19,39,-0.4375000000000000,0.1875000000000000,3.7514654161781942,3.7521368583044867,0.0006714421262926
19,40,-0.4375000000000000,0.2187500000000000,3.5809204084487338,3.5815305578112411,0.0006101493625073
19,41,-0.4375000000000000,0.2500000000000000,3.4024455077086651,3.4028460257145117,0.0004005180058466
19,42,-0.4375000000000000,0.2812500000000000,3.2205308843879727,3.2207270243590678,0.0001961399710950
19,43,-0.4375000000000000,0.3125000000000000,3.0389363722697054,3.0390059516510508,0.0000695793813454
19,44,-0.4375000000000000,0.3437500000000000,2.8606548217677950,2.8606814523027491,0.0000266305349541
19,45,-0.4375000000000000,0.3750000000000000,2.6879462410751782,2.6879814494321455,0.0000352083569672
19,46,-0.4375000000000000,0.4062500000000000,2.5224160015765098,2.5224707042216417,0.0000547026451319
19,47,-0.4375000000000000,0.4375000000000000,2.3651145602365111,2.3651713472164455,0.0000567869799344
19,48,-0.4375000000000000,0.4687500000000000,2.2166421335180533,2.2166761338001222,0.0000340002820689
19,49,-0.4375000000000000,0.5000000000000000,2.0772476468679000,2.0772446731828054,0.0000029736850946
19,50,-0.4375000000000000,0.5312500000000000,1.9469161152939385,1.9468809200833115,0.0000351952106270
19,51,-0.4375000000000000,0.5625000000000000,1.8254420992584139,1.8253951017254306,0.0000469975329833
19,52,-0.4375000000000000,0.5937500000000000,1.7124891297076728,1.7124550305400084,0.0000340991676644
19,53,-0.4375000000000000,0.6250000000000000,1.6076362722933935,1.6076310309006605,0.0000052413927329
19,54,-0.4375000000000000,0.6562500000000000,1.5104135937223435,1.5104364521052129,0.0000228583828694
19,55,-0.4375000000000000,0.6875000000000000,1.4203284509542831,1.4203630802667049,0.0000346293124218
19,56,-0.4375000000000000,0.7187500000000000,1.3368844326074467,1.3369087991223070,0.0000243665148603
19,57,-0.4375000000000000,0.7500000000000000,1.2595945679984255,1.2595944589171046,0.0000001090813209
19,58,-0.4375000000000000,0.7812500000000000,1.1879901619564712,1.1879685478458653,0.0000216141106060
19,59,-0.4375000000000000,0.8125000000000000,1.1216263582194181,1.1216017607469915,0.0000245974724267
19,60,-0.4375000000000000,0.8437500000000000,1.0600853037392852,1.0600779527563589,0.0000073509829264
19,61,-0.4375000000000000,0.8750000000000000,1.0029775897194797,1.0029912734549360,0.0000136837354563
19,62,-0.4375000000000000,0.9062500000000000,0.9499424839511670,0.9499583206504507,0.0000158366992837
19,63,-0.4375000000000000,0.9375000000000000,0.9006473402758233,0.9006443571315714,0.0000029831442518
19,64,-0.4375000000000000,0.9687500000000000,0.8547864703328992,0.8547778320465337,0.0000086382863655
20,1,-0.4062500000000000,-1.0000000000000000,0.8298486174592369,0.8298486197248907,0.0000000022656538
20,2,-0.4062500000000000,-0.9687500000000000,0.8744961399193824,0.8744867839599593,0.0000093559594231
20,3,-0.4062500000000000,-0.9375000000000000,0.9225557677754153,0.9225525460932014,0.0000032216822139
20,4,-0.4062500000000000,-0.9062500000000000,0.9743472634543655,0.9743643105112356,0.0000170470568701
20,5,-0.4062500000000000,-0.8750000000000000,1.0302225441667672,1.0302372245872264,0.0000146804204593
20,6,-0.4062500000000000,-0.8437500000000000,1.0905682883189911,1.0905604370999300,0.0000078512190611
20,7,-0.4062500000000000,-0.8125000000000000,1.1558083886405706,1.1557822182873223,0.0000261703532483
20,8,-0.4062500000000000,-0.7812500000000000,1.2264060553798983,1.2263831709834865,0.0000228843964118
20,9,-0.4062500000000000,-0.7500000000000000,1.3028652857651788,1.3028652035162944,0.0000000822488844
20,10,-0.4062500000000000,-0.7187500000000000,1.3857312980404892,1.3857569126776108,0.0000256146371216
20,11,-0.4062500000000000,-0.6875000000000000,1.4755893711453110,1.4756255766817279,0.0000362055364169
20,12,-0.4062500000000000,-0.6562500000000000,1.5730613248125844,1.5730851561490604,0.0000238313364760
20,13,-0.4062500000000000,-0.6250000000000000,1.6787986097449012,1.6787934295922571,0.0000051801526442
20,14,-0.4062500000000000,-0.5937500000000000,1.7934706459296621,1.7934361204389191,0.0000345254907430
20,15,-0.4062500000000000,-0.5625000000000000,1.9177466476889653,1.9176994416465041,0.0000472060424612
20,16,-0.4062500000000000,-0.5312500000000000,2.0522687189353856,2.0522338688831616,0.0000348500522240
20,17,-0.4062500000000000,-0.5000000000000000,2.1976135290582879,2.1976110492981200,0.0000024797601679
20,18,-0.4062500000000000,-0.4687500000000000,2.3542394702961191,2.3542731495286437,0.0000336792325246
20,19,-0.4062500000000000,-0.4375000000000000,2.5224160015765098,2.5224707042216634,0.0000547026451536
20,20,-0.4062500000000000,-0.4062500000000000,2.7021321511505167,2.7021824528373877,0.0000503016868709
20,21,-0.4062500000000000,-0.3750000000000000,2.8929822578822462,2.8930100798148191,0.0000278219325729
20,22,-0.4062500000000000,-0.3437500000000000,3.0940294899685759,3.0940433339182647,0.0000138439496888
20,23,-0.4062500000000000,-0.3125000000000000,3.3036520841398884,3.3036974066292655,0.0000453224893771
20,24,-0.4062500000000000,-0.2812500000000000,3.5193841077811379,3.5195347604789631,0.0001506526978252
20,25,-0.4062500000000000,-0.2500000000000000,3.7377719375091250,3.7380970103992159,0.0003250728900910
20,26,-0.4062500000000000,-0.2187500000000000,3.9542786530738332,3.9547870756134835,0.0005084225396503
20,27,-0.4062500000000000,-0.1875000000000000,4.1632785818832332,4.1638544210832356,0.0005758392000024
20,28,-0.4062500000000000,-0.1562500000000000,4.3581886278515487,4.3585420409896596,0.0003534131381109
20,29,-0.4062500000000000,-0.1250000000000000,4.5317755354930078,4.5314463839083183,0.0003291515846895
20,30,-0.4062500000000000,-0.0937500000000000,4.6766532700036532,4.6751121753194358,0.0015410946842174
20,31,-0.4062500000000000,-0.0625000000000000,4.7859412974387734,4.7828223429459387,0.0031189544928347
20,32,-0.4062500000000000,-0.0312500000000000,4.8540007584376186,4.8494358457310662,0.0045649127065523
20,33,-0.4062500000000000,0.0000000000000000,4.8771194513240612,4.8719573427990417,0.0051621085250195
20,34,-0.4062500000000000,0.0312500000000000,4.8540007584376186,4.8494358457310662,0.0045649127065523
20,35,-0.4062500000000000,0.0625000000000000,4.7859412974387734,4.7828223429459200,0.0031189544928534
20,36,-0.4062500000000000,0.0937500000000000,4.6766532700036532,4.6751121753194482,0.0015410946842049
20,37,-0.4062500000000000,0.1250000000000000,4.5317755354930078,4.5314463839083148,0.0003291515846930
20,38,-0.4062500000000000,0.1562500000000000,4.3581886278515487,4.3585420409896569,0.0003534131381082
20,39,-0.4062500000000000,0.1875000000000000,4.1632785818832332,4.1638544210832400,0.0005758392000068
20,40,-0.4062500000000000,0.2187500000000000,3.9542786530738332,3.9547870756134711,0.0005084225396379
20,41,-0.4062500000000000,0.2500000000000000,3.7377719375091250,3.7380970103992315,0.0003250728901065
20,42,-0.4062500000000000,0.2812500000000000,3.5193841077811379,3.5195347604789911,0.0001506526978532
20,43,-0.4062500000000000,0.3125000000000000,3.3036520841398884,3.3036974066292508,0.0000453224893624
20,44,-0.4062500000000000,0.3437500000000000,3.0940294899685759,3.0940433339183211,0.0000138439497452
20,45,-0.4062500000000000,0.3750000000000000,2.8929822578822462,2.8930100798147742,0.0000278219325280
20,46,-0.4062500000000000,0.4062500000000000,2.7021321511505167,2.7021824528374290,0.0000503016869122
20,47,-0.4062500000000000,0.4375000000000000,2.5224160015765098,2.5224707042216528,0.0000547026451430
20,48,-0.4062500000000000,0.4687500000000000,2.3542394702961191,2.3542731495286664,0.0000336792325473
20,49,-0.4062500000000000,0.5000000000000000,2.1976135290582879,2.1976110492981329,0.0000024797601550
20,50,-0.4062500000000000,0.5312500000000000,2.0522687189353856,2.0522338688831576,0.0000348500522280
20,51,-0.4062500000000000,0.5625000000000000,1.9177466476889653,1.9176994416464959,0.0000472060424694
20,52,-0.4062500000000000,0.5937500000000000,1.7934706459296621,1.7934361204389693,0.0000345254906928
20,53,-0.4062500000000000,0.6250000000000000,1.6787986097449012,1.6787934295921632,0.0000051801527381
20,54,-0.4062500000000000,0.6562500000000000,1.5730613248125844,1.5730851561491417,0.0000238313365573
20,55,-0.4062500000000000,0.6875000000000000,1.4755893711453110,1.4756255766817081,0.0000362055363972
20,56,-0.4062500000000000,0.7187500000000000,1.3857312980404892,1.3857569126776019,0.0000256146371127
20,57,-0.4062500000000000,0.7500000000000000,1.3028652857651788,1.3028652035162993,0.0000000822488795
20,58,-0.4062500000000000,0.7812500000000000,1.2264060553798983,1.2263831709835118,0.0000228843963865
20,59,-0.4062500000000000,0.8125000000000000,1.1558083886405706,1.1557822182873676,0.0000261703532030
20,60,-0.4062500000000000,0.8437500000000000,1.0905682883189911,1.0905604370997490,0.0000078512192421
20,61,-0.4062500000000000,0.8750000000000000,1.0302225441667672,1.0302372245875577,0.0000146804207906
20,62,-0.4062500000000000,0.9062500000000000,0.9743472634543655,0.9743643105109825,0.0000170470566170
20,63,-0.4062500000000000,0.9375000000000000,0.9225557677754153,0.9225525460932855,0.0000032216821297
20,64,-0.4062500000000000,0.9687500000000000,0.8744961399193824,0.8744867839599957,0.0000093559593867
21,1,-0.3750000000000000,-1.0000000000000000,0.8470089994706194,0.8470089998076670,0.0000000003370476
21,2,-0.3750000000000000,-0.9687500000000000,0.8935739467346155,0.8935657218972529,0.0000082248373626
21,3,-0.3750000000000000,-0.9375000000000000,0.9438135968146291,0.9438107823717086,0.0000028144429205
21,4,-0.3750000000000000,-0.9062500000000000,0.9980895941362236,0.9981043714125721,0.0000147772763486
21,5,-0.3750000000000000,-0.8750000000000000,1.0568031704095111,1.0568157976839003,0.0000126272743892
21,6,-0.3750000000000000,-0.8437500000000000,1.1203991421944066,1.1203924555241487,0.0000066866702579
21,7,-0.3750000000000000,-0.8125000000000000,1.1893700055751719,1.1893479259932243,0.0000220795819477
21,8,-0.3750000000000000,-0.7812500000000000,1.2642599634549854,1.2642408805954306,0.0000190828595548
21,9,-0.3750000000000000,-0.7500000000000000,1.3456686291000841,1.3456686177816828,0.0000000113184013
21,10,-0.3750000000000000,-0.7187500000000000,1.4342540198330438,1.4342749759344255,0.0000209561013818
21,11,-0.3750000000000000,-0.6875000000000000,1.5307342740971059,1.5307634822534300,0.0000292081563240
21,12,-0.3750000000000000,-0.6562500000000000,1.6358872771423094,1.6359063447278421,0.0000190675855327
21,13,-0.3750000000000000,-0.6250000000000000,1.7505470459518599,1.7505434651624430,0.0000035807894170
21,14,-0.3750000000000000,-0.5937500000000000,1.8755952817056194,1.8755697775264231,0.0000255041791963
21,15,-0.3750000000000000,-0.5625000000000000,2.0119459289531592,2.0119119524000117,0.0000339765531474
21,16,-0.3750000000000000,-0.5312500000000000,2.1605198750949444,2.1604960125699146,0.0000238625250297
21,17,-0.3750000000000000,-0.5000000000000000,2.3222060957910013,2.3222057178051139,0.0000003779858875
21,18,-0.3750000000000000,-0.4687500000000000,2.4978046638696454,2.4978284036482985,0.0000237397786531
21,19,-0.3750000000000000,-0.4375000000000000,2.6879462410751782,2.6879814494321597,0.0000352083569815
21,20,-0.3750000000000000,-0.4062500000000000,2.8929822578822462,2.8930100798148279,0.0000278219325818
21,21,-0.3750000000000000,-0.3750000000000000,3.1128404669260696,3.1128471530203683,0.0000066860942987
21,22,-0.3750000000000000,-0.3437500000000000,3.3468427245391550,3.3468291253673854,0.0000135991717696
21,23,-0.3750000000000000,-0.3125000000000000,3.5934868051656368,3.5934702404865666,0.0000165646790702
21,24,-0.3750000000000000,-0.2812500000000000,3.8502030380508341,3.8502092556886458,0.0000062176378117
21,25,-0.3750000000000000,-0.2500000000000000,4.1131105398457581,4.1131588984689484,0.0000483586231903
21,26,-0.3750000000000000,-0.2187500000000000,4.3768165498375788,4.3769058635826221,0.0000893137450433
21,27,-0.3750000000000000,-0.1875000000000000,4.6343229543808828,4.6344253255748900,0.0001023711940071
21,28,-0.3750000000000000,-0.1562500000000000,4.8771194513240612,4.8771839336671672,0.0000644823431060
21,29,-0.3750000000000000,-0.1250000000000000,5.0955414012738851,5.0955026069727598,0.0000387943011253
21,30,-0.3750000000000000,-0.0937500000000000,5.2794390595999170,5.2792267213194668,0.0002123382804502
21,31,-0.3750000000000000,-0.0625000000000000,5.4191363251481794,5.4186958498989073,0.0004404752492722
21,32,-0.3750000000000000,-0.0312500000000000,5.5065605506560544,5.5059050568614296,0.0006554937946248
21,33,-0.3750000000000000,0.0000000000000000,5.5363321799307954,5.5355891876607162,0.0007429922700792
21,34,-0.3750000000000000,0.0312500000000000,5.5065605506560544,5.5059050568614269,0.0006554937946275
21,35,-0.3750000000000000,0.0625000000000000,5.4191363251481794,5.4186958498987945,0.0004404752493850
21,36,-0.3750000000000000,0.0937500000000000,5.2794390595999170,5.2792267213194819,0.0002123382804351
21,37,-0.3750000000000000,0.1250000000000000,5.0955414012738851,5.0955026069726825,0.0000387943012026
21,38,-0.3750000000000000,0.1562500000000000,4.8771194513240612,4.8771839336671521,0.0000644823430909
21,39,-0.3750000000000000,0.1875000000000000,4.6343229543808828,4.6344253255748908,0.0001023711940080
21,40,-0.3750000000000000,0.2187500000000000,4.3768165498375788,4.3769058635826408,0.0000893137450619
21,41,-0.3750000000000000,0.2500000000000000,4.1131105398457581,4.1131588984690213,0.0000483586232631
21,42,-0.3750000000000000,0.2812500000000000,3.8502030380508341,3.8502092556886440,0.0000062176378099
21,43,-0.3750000000000000,0.3125000000000000,3.5934868051656368,3.5934702404866417,0.0000165646789951
21,44,-0.3750000000000000,0.3437500000000000,3.3468427245391550,3.3468291253673379,0.0000135991718171
21,45,-0.3750000000000000,0.3750000000000000,3.1128404669260696,3.1128471530204527,0.0000066860943830
21,46,-0.3750000000000000,0.4062500000000000,2.8929822578822462,2.8930100798147511,0.0000278219325049
21,47,-0.3750000000000000,0.4375000000000000,2.6879462410751782,2.6879814494322143,0.0000352083570361
21,48,-0.3750000000000000,0.4687500000000000,2.4978046638696454,2.4978284036483114,0.0000237397786660
21,49,-0.3750000000000000,0.5000000000000000,2.3222060957910013,2.3222057178051148,0.0000003779858866
21,50,-0.3750000000000000,0.5312500000000000,2.1605198750949444,2.1604960125699213,0.0000238625250231
21,51,-0.3750000000000000,0.5625000000000000,2.0119459289531592,2.0119119524000051,0.0000339765531541
21,52,-0.3750000000000000,0.5937500000000000,1.8755952817056194,1.8755697775263813,0.0000255041792381
21,53,-0.3750000000000000,0.6250000000000000,1.7505470459518599,1.7505434651624672,0.0000035807893928
21,54,-0.3750000000000000,0.6562500000000000,1.6358872771423094,1.6359063447277495,0.0000190675854401
21,55,-0.3750000000000000,0.6875000000000000,1.5307342740971059,1.5307634822534391,0.0000292081563331
21,56,-0.3750000000000000,0.7187500000000000,1.4342540198330438,1.4342749759344398,0.0000209561013960
21,57,-0.3750000000000000,0.7500000000000000,1.3456686291000841,1.3456686177816373,0.0000000113184468
21,58,-0.3750000000000000,0.7812500000000000,1.2642599634549854,1.2642408805953969,0.0000190828595885
21,59,-0.3750000000000000,0.8125000000000000,1.1893700055751719,1.1893479259932158,0.0000220795819561
21,60,-0.3750000000000000,0.8437500000000000,1.1203991421944066,1.1203924555243066,0.0000066866701001
21,61,-0.3750000000000000,0.8750000000000000,1.0568031704095111,1.0568157976836079,0.0000126272740968
21,62,-0.3750000000000000,0.9062500000000000,0.9980895941362236,0.9981043714128270,0.0000147772766035
21,63,-0.3750000000000000,0.9375000000000000,0.9438135968146291,0.9438107823716462,0.0000028144429829
21,64,-0.3750000000000000,0.9687500000000000,0.8935739467346155,0.8935657218972114,0.0000082248374041
22,1,-0.3437500000000000,-1.0000000000000000,0.8634355290229012,0.8634355270233603,0.0000000019995409
22,2,-0.3437500000000000,-0.9687500000000000,0.9118757569281185,0.9118668559750696,0.0000089009530490
22,3,-0.3437500000000000,-0.9375000000000000,0.9642547741911183,0.9642517402981795,0.0000030338929388
22,4,-0.3437500000000000,-0.9062500000000000,1.0209779054000159,1.0209937409345824,0.0000158355345665
22,5,-0.3437500000000000,-0.8750000000000000,1.0824982028838428,1.0825116590085897,0.0000134561247469
22,6,-0.3437500000000000,-0.8437500000000000,1.1493220795546377,1.1493150085706993,0.0000070709839384
22,7,-0.3437500000000000,-0.8125000000000000,1.2220153706620840,1.2219921957374136,0.0000231749246704
22,8,-0.3437500000000000,-0.7812500000000000,1.3012097184100844,1.3011898891010911,0.0000198293089932
22,9,-0.3437500000000000,-0.7500000000000000,1.3876090845032250,1.3876091465401044,0.0000000620368794
22,10,-0.3437500000000000,-0.7187500000000000,1.4819960634479563,1.4820175281042398,0.0000214646562835
22,11,-0.3437500000000000,-0.6875000000000000,1.5852374760047061,1.5852670146890466,0.0000295386843405
22,12,-0.3437500000000000,-0.6562500000000000,1.6982884436778558,1.6983076441449290,0.0000192004670732
22,13,-0.3437500000000000,-0.6250000000000000,1.8221937504448713,1.8221909375040264,0.0000028129408449
22,14,-0.3437500000000000,-0.5937500000000000,1.9580847483555146,1.9580617318151834,0.0000230165403312
22,15,-0.3437500000000000,-0.5625000000000000,2.1071693143468595,2.1071397784382899,0.0000295359085696
22,16,-0.3437500000000000,-0.5312500000000000,2.2707113712967888,2.2706924800921828,0.0000188912046060
22,17,-0.3437500000000000,-0.5000000000000000,2.4499952148530957,2.4499975134346847,0.0000022985815891
22,18,-0.3437500000000000,-0.4687500000000000,2.6462683481496794,2.6462896724661800,0.0000213243165006
22,19,-0.3437500000000000,-0.4375000000000000,2.8606548217677950,2.8606814523027717,0.0000266305349768
22,20,-0.3437500000000000,-0.4062500000000000,3.0940294899685759,3.0940433339182709,0.0000138439496951
22,21,-0.3437500000000000,-0.3750000000000000,3.3468427245391550,3.3468291253673912,0.0000135991717638
22,22,-0.3437500000000000,-0.3437500000000000,3.6188860616341527,3.6188355524790863,0.0000505091550664
22,23,-0.3437500000000000,-0.3125000000000000,3.9089937395022134,3.9088946080779707,0.0000991314242427
22,24,-0.3437500000000000,-0.2812500000000000,4.2146855449456702,4.2145123023760096,0.0001732425696606
22,25,-0.3437500000000000,-0.2500000000000000,4.5317755354930078,4.5314878058774042,0.0002877296156036
22,26,-0.3437500000000000,-0.2187500000000000,4.8540007584376186,4.8535707517022537,0.0004300067353649
22,27,-0.3437500000000000,-0.1875000000000000,5.1727621741766008,5.1722384483978594,0.0005237257787414
22,28,-0.3437500000000000,-0.1562500000000000,5.4771074026529734,5.4766940542716949,0.0004133483812785
22,29,-0.3437500000000000,-0.1250000000000000,5.7541020454034610,5.7541945684890061,0.0000925230855451
22,30,-0.3437500000000000,-0.0937500000000000,5.9897051941974730,5.9908048278877217,0.0010996336902487
22,31,-0.3437500000000000,-0.0625000000000000,6.1701614846951074,6.1726291794275951,0.0024676947324878
22,32,-0.3437500000000000,-0.0312500000000000,6.2837506136475207,6.2874820922970747,0.0037314786495539
22,33,-0.3437500000000000,0.0000000000000000,6.3225487774759195,6.3268057506246684,0.0042569731487490
22,34,-0.3437500000000000,0.0312500000000000,6.2837506136475207,6.2874820922970711,0.0037314786495504
22,35,-0.3437500000000000,0.0625000000000000,6.1701614846951074,6.1726291794275978,0.0024676947324904
22,36,-0.3437500000000000,0.0937500000000000,5.9897051941974730,5.9908048278877510,0.0010996336902780
22,37,-0.3437500000000000,0.1250000000000000,5.7541020454034610,5.7541945684890061,0.0000925230855451
22,38,-0.3437500000000000,0.1562500000000000,5.4771074026529734,5.4766940542716913,0.0004133483812820
22,39,-0.3437500000000000,0.1875000000000000,5.1727621741766008,5.1722384483978479,0.0005237257787529
22,40,-0.3437500000000000,0.2187500000000000,4.8540007584376186,4.8535707517022688,0.0004300067353498
22,41,-0.3437500000000000,0.2500000000000000,4.5317755354930078,4.5314878058774219,0.0002877296155859
22,42,-0.3437500000000000,0.2812500000000000,4.2146855449456702,4.2145123023760327,0.0001732425696375
22,43,-0.3437500000000000,0.3125000000000000,3.9089937395022134,3.9088946080779503,0.0000991314242631
22,44,-0.3437500000000000,0.3437500000000000,3.6188860616341527,3.6188355524791769,0.0000505091549758
22,45,-0.3437500000000000,0.3750000000000000,3.3468427245391550,3.3468291253673073,0.0000135991718477
22,46,-0.3437500000000000,0.4062500000000000,3.0940294899685759,3.0940433339183464,0.0000138439497706
22,47,-0.3437500000000000,0.4375000000000000,2.8606548217677950,2.8606814523027393,0.0000266305349443
22,48,-0.3437500000000000,0.4687500000000000,2.6462683481496794,2.6462896724662155,0.0000213243165361
22,49,-0.3437500000000000,0.5000000000000000,2.4499952148530957,2.4499975134346994,0.0000022985816037
22,50,-0.3437500000000000,0.5312500000000000,2.2707113712967888,2.2706924800921731,0.0000188912046157
22,51,-0.3437500000000000,0.5625000000000000,2.1071693143468595,2.1071397784383126,0.0000295359085469
22,52,-0.3437500000000000,0.5937500000000000,1.9580847483555146,1.9580617318151783,0.0000230165403363
22,53,-0.3437500000000000,0.6250000000000000,1.8221937504448713,1.8221909375040037,0.0000028129408676
22,54,-0.3437500000000000,0.6562500000000000,1.6982884436778558,1.6983076441449547,0.0000192004670989
22,55,-0.3437500000000000,0.6875000000000000,1.5852374760047061,1.5852670146890511,0.0000295386843450
22,56,-0.3437500000000000,0.7187500000000000,1.4819960634479563,1.4820175281042249,0.0000214646562686
22,57,-0.3437500000000000,0.7500000000000000,1.3876090845032250,1.3876091465401035,0.0000000620368785
22,58,-0.3437500000000000,0.7812500000000000,1.3012097184100844,1.3011898891011431,0.0000198293089413
22,59,-0.3437500000000000,0.8125000000000000,1.2220153706620840,1.2219921957373683,0.0000231749247157
22,60,-0.3437500000000000,0.8437500000000000,1.1493220795546377,1.1493150085707238,0.0000070709839139
22,61,-0.3437500000000000,0.8750000000000000,1.0824982028838428,1.0825116590086687,0.0000134561248260
22,62,-0.3437500000000000,0.9062500000000000,1.0209779054000159,1.0209937409345342,0.0000158355345183
22,63,-0.3437500000000000,0.9375000000000000,0.9642547741911183,0.9642517402981612,0.0000030338929571
22,64,-0.3437500000000000,0.9687500000000000,0.9118757569281185,0.9118668559751334,0.0000089009529851
23,1,-0.3125000000000000,-1.0000000000000000,0.8790001373437715,0.8790001340469172,0.0000000032968542
23,2,-0.3125000000000000,-0.9687500000000000,0.9292533304294166,0.9292371065236265,0.0000162239057901
23,3,-0.3125000000000000,-0.9375000000000000,0.9837073470642483,0.9837017771439753,0.0000055699202730
23,4,-0.3125000000000000,-0.9062500000000000,1.0428123345146441,1.0428416358057593,0.0000293012911152
23,5,-0.3125000000000000,-0.8750000000000000,1.1070749005362395,1.1071000107755429,0.0000251102393034
23,6,-0.3125000000000000,-0.8437500000000000,1.1770656122120557,1.1770522904604386,0.0000133217516172
